,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
76,"(793.4178082191788, 1130.3150684931497, '0.8690682736437447')","(740.4453781512605, 493.0588235294116, '7.000729415249908')","(218.70270270270356, 898.9783783783785, '2.2506586709751883')","(999.2797619047628, 102.25000000000045, '0.3496787226922861')","(196.17032967033032, 377.6813186813179, '2.2346978732544387')","(945.9696969696977, 800.5151515151513, '0.8330351553322597')","(717.3098591549297, 146.29577464788736, '0.7543845678048745')","(579.875, 899.0441176470591, '0.7117214064896267')","(197.17910447761312, 1138.4477611940292, '7.357696365419382')","(485.44502617801066, 472.14659685863853, '4.182551041554081')","(24.195804195804158, 746.9020979020977, '0.2117475476542139')","(923.4971428571441, 1263.4285714285725, '2.466055809793406')","(446.6062992125985, 667.9133858267717, '0.025739492736902604')","(588.074074074074, 1120.7629629629623, '0.45303134038288795')","(516.6230769230768, 376.89230769230767, '0.21420256320963288')","(815.585987261147, 215.47133757961706, '0.10618397243904272')","(807.3825503355711, 1133.0201342281873, '0.9598546554213687')"
77,"(791.9280575539572, 1129.755395683454, '1.591411542763556')","(739.8250000000003, 491.58333333333326, '1.6006062505451806')","(227.05882352941086, 892.7593582887698, '10.416379704364054')","(999.0355029585799, 102.09467455621382, '0.2894623054526034')","(196.31638418078944, 375.7570621468936, '1.9297914732685986')","(945.9593023255804, 798.4127906976747, '2.1023865142944094')","(717.2937062937067, 146.13986013986028, '0.15674899916431684')","(579.875, 899.0441176470587, '4.547473508864641e-13')","(194.4444444444431, 1131.7160493827168, '7.2659692682793615')","(487.28421052631614, 467.189473684211, '5.287312099119764')","(24.352112676054617, 746.838028169014, '0.1689297833291125')","(924.9367816091942, 1261.977011494252, '2.0444035754538414')","(446.669291338583, 667.9448818897637, '0.07042733787414564')","(588.4057971014493, 1120.8840579710154, '0.35313477294988566')","(516.4122137404581, 376.90076335877853, '0.21103265169058')","(816.3454545454549, 215.51515151515173, '0.7607300551976743')","(804.8364779874217, 1135.2578616352212, '3.3896767324039945')"
78,"(793.2028985507241, 1130.3405797101445, '1.4027330152710245')","(742.1551724137927, 494.9913793103444, '4.128496198305283')","(221.8838383838388, 885.7171717171714, '8.739156879590448')","(999.2307692307693, 102.30769230769192, '0.28897314667550655')","(192.25414364640937, 374.8508287292812, '4.162097688228601')","(946.5535714285719, 801.065476190476, '2.7184363318806657')","(717.1292517006798, 146.53061224489886, '0.42394872421052415')","(579.5588235294117, 899.1102941176466, '0.32302768583071106')","(191.76811594202968, 1129.7101449275358, '3.344605647329086')","(492.89947089947043, 466.2592592592588, '5.69178776261958')","(24.216216216216026, 747.114864864865, '0.30839326186924804')","(922.7727272727282, 1259.6079545454563, '3.2086698175124106')","(446.5793650793646, 667.9126984126985, '0.09551182279179855')","(588.3597122302158, 1120.8561151079132, '0.05389451692848167')","(516.5615384615385, 376.99230769230735, '0.17515204060175452')","(815.5687499999995, 215.43124999999947, '0.7812230252469629')","(807.1847133757956, 1132.0573248407638, '3.969590055898262')"
79,"(792.0503597122304, 1130.1366906474816, '1.1704343313958028')","(746.4310344827586, 499.43103448275826, '6.163889557962769')","(212.93627450980466, 884.9607843137251, '8.97947777902551')","(999.1607142857147, 102.48809523809473, '0.19352755004010122')","(188.65193370165827, 375.9447513812149, '3.764649154234363')","(946.1385542168682, 800.6084337349396, '0.6173549158896292')","(717.0616438356162, 146.51369863013713, '0.06969141828633914')","(579.6928571428572, 899.2928571428567, '0.22648237835894255')","(193.19135802469214, 1132.2037037037035, '2.8711414796321324')","(494.8131868131866, 463.7087912087907, '3.18860406367254')","(24.243243243244024, 747.1418918918921, '0.038221988172975827')","(923.2146892655375, 1263.3276836158211, '3.745893052398171')","(446.59504132231376, 667.917355371901, '0.016353344062112092')","(588.2411347517731, 1120.780141843971, '0.14082810524841285')","(516.3046875000001, 376.60937499999966, '0.461096370926076')","(815.6749999999998, 215.4687499999995, '0.11267347735862172')","(804.7798742138369, 1135.6918238993708, '4.358076961448095')"
80,"(793.0296296296299, 1129.7703703703708, '1.0455429769006157')","(742.8103448275864, 499.8189655172418, '3.641412372498691')","(204.18840579710013, 871.946859903382, '15.680798307893573')","(999.1301775147921, 101.9704142011825, '0.5185809004937346')","(186.3717277486901, 373.0942408376951, '3.650308144070736')","(945.3254437869807, 800.4437869822488, '0.8296126351276675')","(717.2068965517243, 147.18620689655154, '0.688015784653586')","(579.726618705036, 899.446043165468, '0.15686236197451098')","(194.2892156862735, 1143.4460784313717, '11.295852378745307')","(494.34759358288784, 460.9304812834224, '2.8170521999955573')","(24.222222222221603, 746.9513888888888, '0.19165927443799977')","(924.2146892655361, 1261.3276836158184, '2.23606797750162')","(446.5483870967744, 667.9112903225805, '0.04704680205858125')","(587.820895522388, 1120.679104477611, '0.43221471436674475')","(515.9384615384618, 376.8615384615381, '0.444643527153765')","(815.4367088607596, 215.8101265822781, '0.4163179529741958')","(806.4709677419357, 1133.9290322580637, '2.442791782252399')"
81,"(791.6923076923075, 1128.3942307692305, '1.9189033758556355')","(737.5403225806451, 502.6774193548384, '5.995322578888189')","(201.17619047618967, 876.1428571428569, '5.165252556575378')","(999.130177514792, 102.08875739644986, '0.11834319526735726')","(190.24615384615328, 369.35384615384737, '5.385325428946726')","(946.2916666666656, 801.4107142857141, '1.3669436943098086')","(717.4930555555554, 146.48611111111143, '0.7563207548815731')","(579.4285714285714, 899.435714285714, '0.29822619731491545')","(194.60913705583732, 1137.2791878172593, '6.17518335996034')","(498.1694915254236, 467.57062146892656, '7.661485858911851')","(24.268965517241327, 746.8896551724138, '0.07743376123578527')","(923.6158192090393, 1263.5480225988708, '2.2996848793325713')","(446.66406249999966, 667.9921875, '0.14115648134525702')","(587.6934306569343, 1121.16788321168, '0.5051256703071285')","(516.294573643411, 376.56589147286866, '0.46284227680787443')","(816.1840490797547, 215.94478527607424, '0.7593749842748949')","(805.6315789473683, 1132.2052631578956, '1.917277616606297')"
82,"(791.6397058823527, 1130.580882352941, '2.1872841834005383')","(736.4453124999997, 496.609375, '6.166052981365072')","(201.47368421052727, 871.4019138755981, '4.750267948793682')","(999.1257485029943, 102.26347305389095, '0.17477178576811037')","(193.19387755102207, 368.1581632653044, '3.1809955375950953')","(947.2848484848497, 801.6969696969697, '1.0336112830482287')","(717.2328767123286, 146.32191780821813, '0.30765641741702776')","(579.7028985507246, 899.340579710145, '0.29035488185586944')","(211.95833333333456, 1126.3452380952363, '20.507215022982813')","(496.73480662983394, 470.56353591160143, '3.319014554171914')","(24.376712328768804, 746.972602739726, '0.13597674182502728')","(922.4624277456653, 1262.3757225433508, '1.644566595780255')","(446.60799999999966, 667.936, '0.07937278540214873')","(588.2014388489208, 1120.805755395682, '0.6238660739653392')","(516.4538461538459, 376.98461538461453, '0.44799268615458526')","(815.830188679245, 214.78616352201163, '1.2114543128141448')","(804.892405063291, 1135.4113924050614, '3.290234456757428')"
83,"(792.1472868217048, 1129.5968992248058, '1.1071861661203237')","(737.0145985401456, 497.5912408759129, '1.1349657236177713')","(213.41584158415736, 876.5346534653468, '12.998466772382079')","(999.093567251461, 102.22222222222194, '0.052318869097431206')","(195.8941798941794, 367.9682539682533, '2.7069721619490923')","(947.380952380951, 801.2738095238093, '0.4339360448211726')","(717.4206896551722, 146.48965517241413, '0.2518124795299025')","(579.7703703703704, 899.1111111111115, '0.23918253361959652')","(206.10457516339778, 1122.5098039215684, '6.9983598087438255')","(492.37931034482756, 477.5459770114945, '8.22950980327382')","(24.29452054794524, 746.9383561643834, '0.08904109589195741')","(924.3615819209026, 1261.4124293785324, '2.129488272498152')","(446.5819672131147, 667.8852459016395, '0.05704107724608754')","(587.68345323741, 1121.0647482014383, '0.5791255193528936')","(516.4307692307692, 377.0153846153849, '0.038461538462320276')","(815.2937499999998, 215.5875000000002, '0.9643166531515669')","(805.6524390243893, 1133.4329268292681, '2.119428615599457')"
84,"(792.725352112676, 1130.2676056338023, '0.8854414535668065')","(737.4924242424244, 484.93181818181785, '12.668437170761308')","(217.16908212560338, 879.4299516908209, '4.740207419131311')","(999.1676646706583, 102.24550898203529, '0.07767046230263457')","(197.37704918032767, 370.4371584699446, '2.8799983955331694')","(948.7692307692301, 801.674556213018, '1.4449618653357599')","(717.7183098591552, 146.60563380281678, '0.31941951807764984')","(579.7391304347826, 899.3913043478258, '0.28192939448722165')","(204.2073170731701, 1123.95731707317, '2.386395311970403')","(490.7445652173916, 473.94565217391244, '3.954077713928463')","(24.206896551724867, 746.8758620689654, '0.10762656120005641')","(925.6685393258421, 1263.365168539327, '2.3497506013249594')","(446.55833333333374, 667.9333333333332, '0.05358135273020507')","(587.8444444444444, 1121.0962962962956, '0.16405319573696725')","(516.612403100775, 376.96124031007713, '0.18953223612504425')","(815.4465408805033, 215.37106918238936, '0.2649289564708575')","(806.2929936305729, 1134.5286624203814, '1.2692307470020223')"
85,"(792.5220588235293, 1129.8014705882356, '0.50853715903321')","(733.4576271186438, 487.4491525423733, '4.75568713362234')","(213.39512195121995, 880.9317073170735, '4.06177859549404')","(998.899408284024, 102.32544378698276, '0.27991259709423333')","(204.4873096446704, 360.92385786802083, '11.876813217919983')","(946.3173652694618, 800.4131736526949, '2.757304914666066')","(717.048611111111, 146.64583333333383, '0.6709041774991092')","(579.4565217391304, 899.4420289855077, '0.2871248225532314')","(208.7765363128495, 1131.7039106145257, '8.993746491603455')","(497.15384615384585, 472.0769230769235, '6.676153874824111')","(24.27210884353667, 747.034013605442, '0.17106885015479162')","(923.7570621468931, 1262.0056497175133, '2.345642008599885')","(446.53225806451576, 667.8387096774193, '0.09815067958216307')","(587.8592592592593, 1120.8592592592597, '0.2374995487674407')","(516.6212121212122, 376.7121212121217, '0.24927479577203415')","(815.4312499999999, 215.42500000000047, '0.05605661526326355')","(805.7225806451615, 1134.3032258064522, '0.6133454498288546')"
86,"(793.1079136690648, 1129.7841726618706, '0.5861101588387742')","(731.4274193548389, 481.54838709677415, '6.24025451469658')","(220.88177339901438, 875.9064039408867, '9.016852218123399')","(999.1588235294121, 102.05294117647054, '0.376236550956582')","(203.10731707317103, 366.75121951219506, '5.988532644094582')","(948.0792682926825, 802.4695121951219, '2.707919951605825')","(717.838028169014, 146.71830985915494, '0.7927371179044215')","(579.7080291970802, 899.3430656934306, '0.27027714402652225')","(212.35602094240835, 1131.5392670157069, '3.583269139749369')","(497.6204819277107, 468.42168674698786, '3.684901840365872')","(24.22222222222274, 746.9513888888888, '0.09651693515453787')","(922.2931034482757, 1260.310344827586, '2.239918244282289')","(446.44094488188966, 667.8503937007873, '0.0920576652070412')","(588.3533834586466, 1121.654135338346, '0.9359416143775142')","(516.5877862595419, 376.93893129770987, '0.22925990306401028')","(815.2767295597487, 215.61635220125783, '0.24595168505513137')","(807.0445859872618, 1131.4140127388534, '3.177302358058699')"
87,"(792.7985611510788, 1129.978417266187, '0.3652806410013355')","(733.5439999999996, 482.06400000000036, '2.178478894422085')","(225.19902912621507, 878.8786407766994, '5.24145865405893')","(999.1479289940828, 101.99999999999955, '0.054050523273819956')","(212.03398058252571, 371.20388349514485, '9.97554700025531')","(945.4036144578326, 801.6084337349396, '2.8107969614571413')","(717.1073825503353, 146.3691275167779, '0.8097970908334851')","(579.7573529411765, 899.0294117647062, '0.3175084545896911')","(212.0112994350294, 1130.112994350282, '1.467339985752407')","(503.31288343558253, 464.43558282208596, '6.949277619072325')","(24.190476190477966, 747.1020408163266, '0.15396042924164174')","(923.5875706214699, 1261.4237288135598, '1.7074159313712272')","(446.47540983606524, 667.8606557377049, '0.035960290154856286')","(587.762962962963, 1120.94074074074, '0.9260281926682984')","(516.8999999999997, 376.61538461538464, '0.4496219249262231')","(815.4444444444441, 215.70588235294122, '0.19011557171588167')","(806.4743589743588, 1133.3269230769222, '1.9960923845690601')"
88,"(792.3014705882358, 1129.845588235295, '0.5145314170342881')","(731.1754385964916, 478.3596491228076, '4.396850980366148')","(233.10679611650357, 885.1116504854377, '10.068921928484842')","(999.0058823529412, 102.07647058823636, '0.16132265533676446')","(209.41584158415708, 375.40099009901115, '4.94675203128243')","(947.9702380952373, 800.9464285714284, '2.650624027016958')","(717.1543624161077, 147.10738255033675, '0.7397483371816282')","(579.841726618705, 899.2949640287776, '0.27863402953182415')","(212.52760736196217, 1132.3006134969337, '2.2477213809124352')","(507.1910828025479, 467.22292993630646, '4.775953754495939')","(24.241379310343405, 746.9379310344826, '0.17182301390942153')","(924.8142076502722, 1260.442622950821, '1.5707345779377848')","(446.5725806451617, 667.9516129032257, '0.13309910630822763')","(587.8257575757576, 1121.0303030303041, '0.10938266365377489')","(516.7862595419847, 376.58015267175614, '0.119072169885819')","(816.0127388535036, 215.61146496815383, '0.5760843496558168')","(805.5131578947373, 1134.1118421052643, '1.2409695389166082')"
89,"(792.3333333333335, 1129.7209302325577, '0.12866566042115954')","(735.8640000000003, 481.47199999999964, '5.62755151173483')","(233.22966507176983, 884.4641148325355, '0.6590896767115292')","(999.147928994083, 101.99999999999966, '0.16132265533691076')","(213.101941747573, 380.7330097087375, '6.4821113484142625')","(946.0059880239523, 798.329341317365, '3.2722200472957566')","(717.2758620689657, 146.15862068965475, '0.9565099235916911')","(579.7246376811594, 899.1811594202895, '0.163282908501442')","(205.86387434554928, 1129.9738219895298, '7.0582785743379395')","(508.45911949685546, 468.4088050314462, '1.7361499933425038')","(24.22602739725903, 747.0273972602738, '0.09077382217724915')","(925.0786516853934, 1262.0393258426975, '1.6184532037219597')","(446.6260162601628, 667.9674796747967, '0.05574154097829555')","(588.0, 1121.2318840579705, '0.2664494945030035')","(516.3308270676692, 377.0451127819546, '0.6508507069496249')","(815.4258064516131, 215.65161290322538, '0.5883039189734224')","(805.9367088607596, 1133.0063291139236, '1.183872626105279')"
90,"(792.9859154929579, 1129.6056338028175, '0.6626890234272479')","(742.7651515151518, 478.6818181818188, '7.443856985030398')","(230.98437500000045, 880.5052083333339, '4.5512930224065675')","(999.2380952380956, 102.09523809523728, '0.1311497096597275')","(213.0512820512825, 374.92307692307634, '5.810153645019083')","(945.3786982248525, 801.5147928994087, '3.2466281391005283')","(717.3013698630137, 146.93150684931481, '0.7733069657977194')","(579.9571428571429, 899.0000000000007, '0.29474971148166706')","(202.3200000000005, 1129.5949999999987, '3.564063899089225')","(513.7758620689655, 478.2011494252879, '11.14261012086888')","(24.253424657534765, 747.0205479452055, '0.028240449492188954')","(926.2033898305089, 1262.4689265536715, '1.2039903097396856')","(446.63414634146363, 667.869918699187, '0.09789914291692149')","(587.8382352941177, 1121.0661764705874, '0.23157466309063984')","(516.3053435114505, 376.717557251909, '0.3285453346206443')","(816.1801242236027, 215.47826086956508, '0.7739807676638246')","(806.6168831168834, 1133.0454545454538, '0.6812986262175937')"
91,"(793.4507042253526, 1129.8521126760568, '0.5260992308627727')","(747.2307692307697, 479.9384615384612, '4.639061770211063')","(227.51955307262642, 882.8435754189941, '4.1800659822197295')","(999.1676646706594, 102.24550898203643, '0.1659572362049704')","(214.70918367347008, 373.301020408164, '2.3194191355642886')","(947.4910179640726, 801.2634730538924, '2.12721798258879')","(717.0827586206901, 145.93793103448388, '1.0173415233279475')","(579.4892086330935, 899.4316546762587, '0.6366224921978026')","(199.52127659574546, 1124.7446808510651, '5.599861475075624')","(517.2142857142858, 478.8154761904762, '3.492871961455868')","(24.069930069930933, 747.125874125874, '0.21157473387461354')","(923.708791208792, 1261.4120879120892, '2.709230554569509')","(446.63709677419405, 667.8870967741934, '0.017429610271694113')","(587.8045112781955, 1121.0451127819556, '0.03976164268106678')","(516.4503816793894, 376.94656488549606, '0.27107299090874243')","(815.4846625766877, 215.38036809815958, '0.7023175186645448')","(807.1466666666673, 1133.1866666666676, '0.5482804691025979')"
92,"(793.191489361702, 1128.921985815602, '0.9655715002405441')","(745.046357615894, 475.7814569536423, '4.6959920380479145')","(231.20175438596556, 878.421052631579, '5.754764488418482')","(999.3411764705893, 102.14705882352837, '0.19949631180843844')","(217.97826086956684, 379.0706521739124, '6.631403805105876')","(946.4491017964077, 801.3173652694611, '1.0433090008911217')","(717.3422818791945, 147.26845637583756, '1.355599500475361')","(579.5820895522387, 899.0074626865675, '0.4342415333193003')","(195.69072164948534, 1125.2680412371121, '3.866142430123487')","(510.9171597633135, 471.50887573964496, '9.645735088135874')","(24.12413793103508, 747.2689655172416, '0.1530151577098922')","(923.720670391063, 1261.4078212290487, '0.012622185056238657')","(446.5725806451612, 667.8870967741937, '0.06451612903282467')","(587.8740740740741, 1121.0222222222214, '0.07323223535704737')","(516.2109374999999, 376.4531250000003, '0.5484673514819073')","(816.0828025477706, 215.57324840764244, '0.6284697596489884')","(807.2012987012986, 1131.162337662337, '2.0250660673129226')"
93,"(792.8137931034486, 1130.0206896551726, '1.161810909996025')","(751.0251572327049, 464.0125786163521, '13.200475073872097')","(235.5654761904769, 880.1726190476187, '4.702132802991201')","(999.0346820809254, 102.03468208092556, '0.3264465395335456')","(221.4892473118286, 376.17741935483934, '4.5494858987700075')","(945.0118343195272, 800.6923076923078, '1.5673017497773418')","(717.3655172413796, 146.68275862069095, '0.5861584618852259')","(579.8142857142857, 899.3428571428568, '0.40792707556496')","(192.44329896907175, 1122.1701030927848, '4.488092558241544')","(513.3865030674847, 470.5644171779138, '2.643796196510281')","(24.101351351350445, 747.1013513513512, '0.1691559541394559')","(924.2329545454552, 1264.1420454545469, '2.7818010658819725')","(446.5440000000004, 667.9439999999998, '0.06367755008604602')","(588.5259259259259, 1121.474074074075, '0.7931462240886146')","(516.3, 376.77692307692297, '0.335823351667348')","(815.3562500000004, 215.32500000000005, '0.7677928604567568')","(806.375838926175, 1133.691275167786, '2.660245993665561')"
94,"(791.5833333333335, 1129.6136363636367, '1.2960415224914343')","(764.8352941176466, 464.3470588235299, '13.814186830567369')","(232.5657142857134, 880.5485714285719, '3.0232286843728278')","(998.9707602339173, 102.15789473684265, '0.13880692022761393')","(219.0994764397899, 371.05759162303707, '5.650100956989726')","(946.2976190476181, 802.4821428571431, '2.2038040485198964')","(717.3262411347519, 146.21985815602886, '0.4645637230092436')","(579.7913669064749, 899.3669064748206, '0.033221109544549515')","(189.07317073170782, 1115.4585365853663, '7.510185704746473')","(516.322033898305, 470.2994350282489, '2.9474661657663885')","(24.214765100671798, 746.8657718120804, '0.26145821436355104')","(925.5519125683056, 1261.92349726776, '2.5810087801355395')","(446.57258064516145, 667.8870967741934, '0.06367755008635126')","(587.7883211678832, 1121.0948905109494, '0.8293617748798144')","(516.53125, 376.98437500000034, '0.3106651942019266')","(815.3503184713373, 215.43312101910874, '0.1082835989676323')","(805.3433734939756, 1131.6325301204824, '2.303131789213016')"
95,"(793.2312925170068, 1129.863945578232, '1.6668605742425986')","(762.9060402684568, 462.9597315436248, '2.3762780553173535')","(233.13375796178275, 877.7515923566885, '2.85407875617963')","(999.1547619047619, 102.04761904761983, '0.2145165320136895')","(220.45505617977472, 368.4438202247198, '2.9443840364529206')","(948.8957055214717, 800.423312883436, '3.314941053209781')","(717.7841726618703, 146.5107913669068, '0.5425342539608157')","(579.7266187050359, 899.3669064748208, '0.06474820143898796')","(198.98604651162827, 1120.2697674418594, '11.018758940216637')","(513.554945054945, 469.1593406593412, '2.9927572298905574')","(24.127516778523955, 747.1476510067114, '0.2950731266710213')","(923.7388888888885, 1262.0999999999995, '1.8215949266001104')","(446.5491803278687, 667.7950819672132, '0.09494366515474977')","(588.05, 1121.0142857142864, '0.27381187779767757')","(516.587786259542, 376.9389312977105, '0.0725360511801324')","(815.5414012738854, 215.87898089172052, '0.48508108954587537')","(807.2380952380956, 1131.3877551020414, '1.9104672981483013')"
96,"(793.0072463768117, 1129.81884057971, '0.2285413175510129')","(767.6827586206903, 464.2896551724133, '4.958400455285383')","(235.02816901408437, 882.8380281690135, '5.427764043138194')","(999.21052631579, 102.45029239766154, '0.40651629287290114')","(214.54736842105234, 365.84736842105303, '6.453087371431022')","(945.415662650602, 801.6566265060237, '3.692121459913117')","(716.3061224489795, 146.3537414965989, '1.4863704429213902')","(579.7391304347825, 899.3913043478254, '0.027418964028641666')","(202.6588785046721, 1112.3364485981303, '8.742267596304291')","(516.5164835164834, 472.082417582417, '4.161140319358301')","(24.208333333332575, 746.9791666666666, '0.1868643582159312')","(923.1977401129941, 1261.610169491525, '0.7299150119597835')","(446.65079365079373, 667.8888888888889, '0.13829318837218324')","(587.7611940298508, 1121.059701492538, '0.2923550603426982')","(516.2248062015503, 376.55813953488325, '0.5260768851952161')","(815.7531645569621, 215.6898734177213, '0.28391076904865803')","(806.8397435897443, 1132.8910256410265, '1.5551547669363526')"
97,"(791.853846153846, 1129.6769230769223, '1.1620983830704212')","(773.704225352113, 465.0492957746469, '6.069193969728803')","(232.18243243243188, 884.702702702702, '3.4022386466475103')","(998.8197674418606, 102.24418604651044, '0.4417831204782076')","(219.92746113989574, 365.71502590673475, '5.38172019009237')","(946.4545454545447, 800.7272727272727, '1.3939067136671957')","(716.6408450704223, 146.34507042253404, '0.33483491578830965')","(579.5107913669065, 899.3021582733807, '0.2451239533530296')","(203.7345971563969, 1116.1374407582923, '3.950279992517159')","(520.711956521739, 468.9945652173909, '5.209301869351197')","(23.760273972601567, 747.054794520548, '0.4543971424000963')","(925.8693181818178, 1261.3295454545441, '2.686276089301175')","(446.72222222222206, 668.063492063492, '0.18864864006343787')","(587.7205882352941, 1121.0588235294103, '0.04061528494090085')","(516.5234374999998, 376.85156249999926, '0.41866178338972654')","(815.5032258064516, 215.59354838709578, '0.2678579670866009')","(805.2574850299404, 1133.263473053891, '1.625502760816515')"
98,"(791.9262295081971, 1128.8934426229498, '0.7868169874526735')","(769.464285714286, 455.5642857142851, '10.389538198475458')","(233.9859154929569, 881.7323943661969, '3.474950756991035')","(999.0887573964499, 102.23668639053164, '0.2690944824959341')","(223.39548022598785, 371.3276836158185, '6.597657382801596')","(944.5058139534872, 800.0000000000002, '2.080019250643685')","(716.7635135135139, 146.16216216216253, '0.22023391801138045')","(579.7142857142857, 899.4214285714281, '0.23587147646890363')","(199.43396226415075, 1123.0518867924536, '8.142789720712054')","(520.5674157303372, 469.4606741573033, '0.4880057215292689')","(24.195945945945823, 747.2364864864866, '0.47204029366603956')","(925.0960451977389, 1261.5480225988713, '0.8035442554704558')","(446.666666666667, 667.9920634920635, '0.09049011310277152')","(587.8333333333334, 1120.780303030302, '0.30047483348091836')","(515.9606299212601, 376.83464566929064, '0.5630617637951105')","(815.4050632911395, 215.62025316455623, '0.10173015556661268')","(805.7894736842106, 1131.976608187134, '1.3924916924584414')"
99,"(794.3521126760561, 1129.7112676056338, '2.5600286807775157')","(773.8955223880591, 457.7985074626863, '4.9626208075996265')","(234.9725274725269, 890.8186813186812, '9.139694403048605')","(999.0526315789468, 102.0058479532172, '0.23364815178391227')","(229.7977528089882, 370.3651685393258, '6.474220377737677')","(947.6746987951801, 800.6445783132533, '3.233776792208685')","(717.3749999999998, 146.64583333333405, '0.7796496168005775')","(579.6382978723404, 899.4468085106381, '0.0801142524011446')","(199.1674641148333, 1123.1387559808627, '0.2802989823108076')","(526.5141242937854, 476.19209039548014, '8.981943403861925')","(24.224489795919226, 747.0884353741495, '0.15077759527045112')","(924.6399999999994, 1262.7085714285727, '1.2469365695585812')","(446.6393442622947, 667.8032786885245, '0.19075171251637937')","(588.3916083916084, 1120.818181818183, '0.5595586146806586')","(516.412213740458, 376.96183206106906, '0.46915277257521165')","(815.8645161290319, 215.483870967742, '0.47926716333925234')","(808.3576158940393, 1128.0198675496695, '4.717112557705878')"
